Family, Component Name, Data Integration, Map/Reduce, Spark Batch, Spark Streaming, Storm, Camel
Internet, tSCPGet, Yes, No, No, No, No, No
Internet, tSCPPut, Yes, No, No, No, No, No
Internet, tSCPRename, Yes, No, No, No, No, No
Internet, tSCPTruncate, Yes, No, No, No, No, No
Internet, tSendMail, Yes, No, No, No, No, No
Internet, tSetKerberosConfiguration, Yes, No, No, No, No, No
Internet, tSetKeystore, Yes, No, No, No, No, No
Internet, tSetProxy, Yes, No, No, No, No, No
Internet, tSOAP, Yes, No, No, No, No, No
Internet, tSocketInput, Yes, No, No, No, No, No
Internet, tSocketOutput, Yes, No, No, No, No, No
Internet, tSocketTextStreamInput, No, No, No, Yes, No, No
Internet, tSVNLogInput, Yes, No, No, No, No, No
Internet, tWebService, Yes, No, No, No, No, No
Internet, tWebServiceInput, Yes, No, No, No, No, No
Internet, tXMLRPCInput, Yes, No, No, No, No, No
Logs & Errors, tAssert, Yes, No, No, No, No, No
Logs & Errors, tAssertCatcher, Yes, No, No, No, No, No
Logs & Errors, tChronometerStart, Yes, No, No, No, No, No
Logs & Errors, tChronometerStop, Yes, No, No, No, No, No
Logs & Errors, tDie, Yes, No, No, No, No, No
Logs & Errors, tFlowMeter, Yes, No, No, No, No, No
Logs & Errors, tFlowMeterCatcher, Yes, No, No, No, No, No
Logs & Errors, tLogCatcher, Yes, No, No, No, No, No
Logs & Errors, tLogRow, Yes, Yes, No, No, Yes, No
Logs & Errors, tStatCatcher, Yes, No, No, No, No, No
Logs & Errors, tWarn, Yes, No, No, No, No, No
Machine Learning, tALSModel, No, No, Yes, No, No, No
Machine Learning, tClassify, No, No, Yes, Yes, No, No
Machine Learning, tClassifySVM, No, No, Yes, Yes, No, No
Machine Learning, tDecisionTreeModel, No, No, Yes, No, No, No
Machine Learning, tGradientBoostedTreeModel, No, No, Yes, No, No, No
Machine Learning, tKMeansModel, No, No, Yes, No, No, No
Machine Learning, tKMeansStrModel, No, No, No, Yes, No, No
Machine Learning, tLinearRegressionModel, No, No, Yes, No, No, No
Machine Learning, tLogisticRegressionModel, No, No, Yes, No, No, No
Machine Learning, tModelEncoder, No, No, Yes, Yes, No, No
Machine Learning, tNaiveBayesModel, No, No, Yes, No, No, No
Machine Learning, tPredict, No, No, Yes, Yes, No, No
Machine Learning, tPredictCluster, No, No, Yes, Yes, No, No
Machine Learning, tRandomForestModel, No, No, Yes, No, No, No
Machine Learning, tRecommend, No, No, Yes, Yes, No, No
Machine Learning, tSVMModel, No, No, Yes, No, No, No
MapReduce, tAvroInput, No, Yes, No, No, No, No
MapReduce, tAvroOutput, No, Yes, No, No, No, No
MapReduce, tFileInputDelimited, No, Yes, No, No, No, No
MapReduce, tFileInputFullRow, No, Yes, No, No, No, No
MapReduce, tFileInputJSON, No, Yes, No, No, No, No
MapReduce, tFileInputParquet, No, Yes, No, No, No, No
MapReduce, tFileInputPositional, No, Yes, No, No, No, No
MapReduce, tFileInputXML, No, Yes, No, No, No, No
MapReduce, tFileOutputDelimited, No, Yes, No, No, No, No
MapReduce, tFileOutputJSON, No, Yes, No, No, No, No
MapReduce, tFileOutputParquet, No, Yes, No, No, No, No
MapReduce, tFileOutputPositional, No, Yes, No, No, No, No
MapReduce, tFileOutputXML, No, Yes, No, No, No, No
MapReduce, tGlobalVarLoad, No, Yes, No, No, No, No
MapReduce, tHBaseInput, No, Yes, No, No, No, No
MapReduce, tHBaseOutput, No, Yes, No, No, No, No
MapReduce, tHDFSInput, No, Yes, No, No, No, No
MapReduce, tHDFSOutput, No, Yes, No, No, No, No
MapReduce, tJDBCInput, No, Yes, No, No, No, No
MapReduce, tJDBCOutput, No, Yes, No, No, No, No
MapReduce, tMahoutClustering, No, Yes, No, No, No, No
MapReduce, tMapRDBInput, No, Yes, No, No, No, No
MapReduce, tMapRDBOutput, No, Yes, No, No, No, No
MapReduce, tS3Input, No, Yes, No, No, No, No
MapReduce, tS3Output, No, Yes, No, No, No, No
Messaging, tFlumeInput, No, No, No, Yes, No, No
Messaging, tFlumeOutput, No, No, No, Yes, No, No
Messaging, tJMSInput, No, No, No, Yes, No, No
Messaging, tJMSOutput, No, No, No, Yes, No, No
Messaging, tKafkaInput, No, No, No, Yes, Yes, No
Messaging, tKafkaInputAvro, No, No, No, Yes, No, No
Messaging, tKafkaOutput, No, No, No, Yes, No, No
Messaging, tKinesisInput, No, No, No, Yes, No, No
Messaging, tKinesisInputAvro, No, No, No, Yes, No, No
Messaging, tKinesisOutput, No, No, No, Yes, No, No
Messaging, tMapRStreamsInput, No, No, No, Yes, No, No
Messaging, tMapRStreamsInputAvro, No, No, No, Yes, No, No
Messaging, tMapRStreamsOutput, No, No, No, Yes, No, No
Messaging, tMQTTInput, No, No, No, Yes, No, No
Messaging, tMQTTOutput, No, No, No, Yes, No, No
Messaging, tPubSubInput, No, No, No, Yes, No, No
Messaging, tPubSubInputAvro, No, No, No, Yes, No, No
Messaging, tPubSubOutput, No, No, No, Yes, No, No
Misc, tAddLocationFromIP, Yes, No, No, No, No, No
Misc, tBufferInput, Yes, No, No, No, No, No
Misc, tBufferOutput, Yes, No, No, No, No, No
Misc, tContextDump, Yes, No, No, No, No, No
Misc, tContextLoad, Yes, No, No, No, No, No
Misc, tFixedFlowInput, Yes, Yes, Yes, Yes, Yes, No
Misc, tLogRow, No, No, Yes, Yes, No, No
Misc, tMemorizeRows, Yes, No, No, No, No, No
Misc, tMsgBox, Yes, No, No, No, No, No
Misc, tRowGenerator, Yes, Yes, Yes, Yes, Yes, No
Misc, tServerAlive, Yes, No, No, No, No, No
Miscellaneous, cLog, No, No, No, No, No, Yes
Miscellaneous, cStop, No, No, No, No, No, Yes
Natural Language Processing, tCompareColumns, No, No, Yes, No, No, No
Natural Language Processing, tNLPModel, No, No, Yes, No, No, No
Natural Language Processing, tNLPPredict, No, No, Yes, No, No, No
Natural Language Processing, tNLPPreprocessing, No, No, Yes, No, No, No
Orchestration, cDelayer, No, No, No, No, No, Yes
Orchestration, cLoop, No, No, No, No, No, Yes
Orchestration, cTimer, No, No, No, No, No, Yes
Orchestration, tCollector, Yes, No, No, No, No, No
Orchestration, tDepartitioner, Yes, No, No, No, No, No
Orchestration, tFileList, Yes, No, No, No, No, No
Orchestration, tFlowToIterate, Yes, No, No, No, No, No
Orchestration, tForeach, Yes, No, No, No, No, No
Orchestration, tInfiniteLoop, Yes, No, No, No, No, No
Orchestration, tIterateToFlow, Yes, No, No, No, No, No
Orchestration, tLoop, Yes, No, Yes, No, No, No
Orchestration, tParallelize, Yes, No, No, No, No, No
Orchestration, tPartitioner, Yes, No, No, No, No, No
Orchestration, tPostjob, Yes, No, No, No, No, No
Orchestration, tPrejob, Yes, No, No, No, No, No
Orchestration, tRecollector, Yes, No, No, No, No, No
Orchestration, tReplicate, Yes, No, No, No, No, No
Orchestration, tRunJob, Yes, No, No, No, No, No
Orchestration, tSleep, Yes, No, No, No, No, No
Orchestration, tUnite, Yes, No, Yes, Yes, No, No
Orchestration, tWaitForFile, Yes, No, No, No, No, No
Orchestration, tWaitForSocket, Yes, No, No, No, No, No
Orchestration, tWaitForSqlData, Yes, No, No, No, No, No
Processing, tAggregateRow, Yes, Yes, Yes, Yes, Yes, No
Processing, tAggregateSortedRow, Yes, No, No, No, No, No
Processing, tBRMS, Yes, No, No, No, No, No
Processing, tCacheIn, No, No, Yes, Yes, No, No
Processing, tCacheOut, No, No, Yes, Yes, No, No
Processing, tConvertType, Yes, Yes, Yes, Yes, No, No
Processing, tDenormalize, Yes, Yes, Yes, Yes, No, No
Processing, tDenormalizeSortedRow, Yes, No, No, No, No, No
Processing, tExternalSortRow, Yes, No, No, No, No, No
Processing, tExtractDelimitedFields, Yes, Yes, Yes, Yes, No, No
Processing, tExtractDynamicFields, Yes, No, No, No, No, No
Processing, tExtractEDIField, Yes, No, No, No, No, No
Processing, tExtractJSONFields, Yes, Yes, Yes, Yes, Yes, No
Processing, tExtractPositionalFields, Yes, Yes, Yes, Yes, No, No
Processing, tExtractRegexFields, Yes, Yes, Yes, Yes, No, No
Processing, tExtractXMLField, Yes, No, No, No, No, No
Processing, tFilterColumns, Yes, Yes, Yes, Yes, Yes, No
Processing, tFilterRow, Yes, Yes, Yes, Yes, Yes, No
Processing, tHConvertFile, No, No, Yes, No, No, No
Processing, tHMap, Yes, No, No, No, No, No
Processing, tHMapFile, No, No, Yes, No, No, No
Processing, tHMapInput, No, No, Yes, No, No, No
Processing, tHMapRecord, No, No, No, Yes, No, No
Processing, tJoin, Yes, No, No, No, No, No
Processing, tMap, Yes, Yes, Yes, Yes, No, No
Processing, tNormalize, Yes, Yes, Yes, Yes, No, No
Processing, tPartition, No, No, Yes, No, No, No
Processing, tPigAggregate, Yes, No, No, No, No, No
Processing, tPigCode, Yes, No, No, No, No, No
Processing, tPigCoGroup, Yes, No, No, No, No, No
Processing, tPigCross, Yes, No, No, No, No, No
Processing, tPigDistinct, Yes, No, No, No, No, No
Processing, tPigFilterColumns, Yes, No, No, No, No, No
Processing, tPigFilterRow, Yes, No, No, No, No, No
Processing, tPigJoin, Yes, No, No, No, No, No
Processing, tPigLoad, Yes, No, No, No, No, No
Processing, tPigMap, Yes, No, No, No, No, No
Processing, tPigReplicate, Yes, No, No, No, No, No
Processing, tPigSort, Yes, No, No, No, No, No
Processing, tPigStoreResult, Yes, No, No, No, No, No
Processing, tReplace, Yes, Yes, Yes, Yes, No, No
Processing, tReplicate, No, Yes, Yes, Yes, Yes, No
Processing, tRules, Yes, No, No, No, No, No
Processing, tSample, No, Yes, Yes, No, No, No
Processing, tSampleRow, Yes, No, No, No, No, No
Processing, tSortRow, Yes, Yes, Yes, Yes, No, No
Processing, tSplitRow, Yes, No, No, No, No, No
Processing, tSqlRow, No, No, Yes, Yes, No, No
Processing, tSurviveFields, Yes, No, No, No, No, No
Processing, tTop, No, Yes, Yes, Yes, No, No
Processing, tTopBy, No, No, Yes, Yes, No, No
Processing, tUniqRow, No, No, Yes, Yes, No, No
Processing, tWindow, No, No, No, Yes, No, No
Processing, tWriteAvroFields, No, No, No, Yes, No, No
Processing, tWriteDelimitedFields, No, No, No, Yes, No, No
Processing, tWriteDynamicFields, Yes, No, No, No, No, No
Processing, tWriteJSONField, Yes, Yes, Yes, Yes, No, No
Processing, tWritePositionalFields, No, No, No, Yes, No, No
Processing, tWriteXMLFields, No, No, No, Yes, No, No
Processing, tXMLMap, Yes, No, No, No, No, No
Routing, cAggregate, No, No, No, No, No, Yes
Routing, cDynamicRouter, No, No, No, No, No, Yes
Routing, cIdempotentConsumer, No, No, No, No, No, Yes
Routing, cLoadBalancer, No, No, No, No, No, Yes
Routing, cMessageFilter, No, No, No, No, No, Yes
Routing, cMessageRouter, No, No, No, No, No, Yes
Routing, cMulticast, No, No, No, No, No, Yes
Routing, cPipesAndFilters, No, No, No, No, No, Yes
Routing, cRecipientList, No, No, No, No, No, Yes
Routing, cRoutingSlip, No, No, No, No, No, Yes
Routing, cSplitter, No, No, No, No, No, Yes
Routing, cThrottler, No, No, No, No, No, Yes
Routing, cWireTap, No, No, No, No, No, Yes
Storage, tAzureFSConfiguration, No, No, Yes, Yes, No, No
Storage, tBigQueryConfiguration, No, No, Yes, Yes, No, No
Storage, tCassandraConfiguration, No, No, Yes, Yes, No, No
Storage, tDynamoDBConfiguration, No, No, Yes, Yes, No, No
Storage, tGoogleCloudConfiguration, No, No, No, Yes, No, No
Storage, tGSConfiguration, No, No, Yes, Yes, No, No
Storage, tHBaseConfiguration, No, No, Yes, Yes, No, No
Storage, tHDFSConfiguration, No, No, Yes, Yes, No, No
Storage, tHiveConfiguration, No, No, Yes, Yes, No, No
Storage, tJDBCConfiguration, No, No, Yes, Yes, No, No
Storage, tKuduConfiguration, No, No, Yes, No, No, No
Storage, tMapRDBConfiguration, No, No, Yes, Yes, No, No
Storage, tMysqlConfiguration, No, No, Yes, Yes, No, No
Storage, tOracleConfiguration, No, No, Yes, Yes, No, No
Storage, tRedshiftConfiguration, No, No, Yes, Yes, No, No
Storage, tS3Configuration, No, No, Yes, Yes, No, No
Storage, tTachyonConfiguration, No, No, Yes, Yes, No, No
Storage, tTeradataConfiguration, No, No, Yes, Yes, No, No
Storm, tJDBCOutput, No, No, No, No, Yes, No
System, tRunJob, Yes, Yes, Yes, No, No, No
System, tSetEnv, Yes, No, No, No, No, No
System, tSSH, Yes, No, No, No, No, No
System, tSystem, Yes, No, No, No, No, No
Talend, cTalendJob, No, No, No, No, No, Yes
Talend Cloud, tJobFailure, Yes, No, No, No, No, No
Talend Cloud, tJobLog, Yes, No, No, No, No, No
Talend Cloud, tJobReject, Yes, No, No, No, No, No
Talend Data Preparation, tDataprepRun, Yes, No, Yes, Yes, No, No
Talend Data Preparation, tDatasetInput, Yes, No, No, No, No, No
Talend Data Preparation, tDatasetOutput, Yes, No, No, No, No, No
Talend Data Stewardship, tDataStewardshipTaskDelete, Yes, No, No, No, No, No
Talend Data Stewardship, tDataStewardshipTaskInput, Yes, No, No, No, No, No
Talend Data Stewardship, tDataStewardshipTaskOutput, Yes, No, No, No, No, No
Talend MDM, tMDMBulkLoad, Yes, No, No, No, No, No
Talend MDM, tMDMClose, Yes, No, No, No, No, No
Talend MDM, tMDMCommit, Yes, No, No, No, No, No
Talend MDM, tMDMConnection, Yes, No, No, No, No, No
Talend MDM, tMDMDelete, Yes, No, No, No, No, No
Talend MDM, tMDMInput, Yes, No, No, No, No, No
Talend MDM, tMDMOutput, Yes, No, No, No, No, No
Talend MDM, tMDMReceive, Yes, No, No, No, No, No
Talend MDM, tMDMRestInput, Yes, No, No, No, No, No
Talend MDM, tMDMRollback, Yes, No, No, No, No, No
Talend MDM, tMDMRouteRecord, Yes, No, No, No, No, No
Talend MDM, tMDMSP, Yes, No, No, No, No, No
Talend MDM, tMDMTriggerInput, Yes, No, No, No, No, No
Talend MDM, tMDMTriggerOutput, Yes, No, No, No, No, No
Talend MDM, tMDMViewSearch, Yes, No, No, No, No, No
Talend MDM, tSurviveFields, Yes, No, No, No, No, No
Technical, tBoundedStreamInput, No, No, No, Yes, No, No
Technical, tCollectAndCheck, No, No, Yes, Yes, No, No
Technical, tDeltaLakeInput, No, No, Yes, No, No, No
Technical, tDeltaLakeOutput, No, No, Yes, Yes, No, No
Technical, tHashInput, Yes, No, No, No, No, No
Technical, tHashOutput, Yes, No, No, No, No, No
Testing, cDataset, No, No, No, No, No, Yes
Testing, cMock, No, No, No, No, No, Yes
Transformation, cContentEnricher, No, No, No, No, No, Yes
Transformation, cConvertBodyTo, No, No, No, No, No, Yes
Transformation, cFlatPack, No, No, No, No, No, Yes
Transformation, cMap, No, No, No, No, No, Yes
Webservice, tRestWebServiceLookupInput, No, No, No, Yes, No, No
Webservice, tRestWebServiceOutput, No, No, No, Yes, No, No
XML, tAdvancedFileOutputXML, Yes, No, No, No, No, No
XML, tDTDValidator, Yes, No, No, No, No, No
XML, tEDIFACTtoXML, Yes, No, No, No, No, No
XML, tExtractXMLField, Yes, Yes, Yes, Yes, No, No
XML, tFileInputMSXML, Yes, No, No, No, No, No
XML, tFileInputXML, Yes, No, No, No, No, No
XML, tFileOutputXML, Yes, No, Yes, Yes, No, No
XML, tWriteXMLField, Yes, No, No, No, No, No
XML, tXMLMap, Yes, No, No, No, No, No
XML, tXSDValidator, Yes, No, No, No, No, No
XML, tXSLT, Yes, No, No, No, No, No
